START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,DURACION_MIN,AÑO,MES,DIA,MES_AÑO,DIA_SEMANA,FRANJA_HORARIA,INTERVALO_MINUTOS,COINCIDENCIA_TIEMPO_LUGAR,STOP_PREV
2016-02-22 21:54:00,2016-02-22 22:09:00,Business,Morrisville,Cary,8.1,Customer Visit,15.0,2016,2,22,02-2016,Monday,Noche,1322.0,No,R?Walpindi
2016-02-24 14:30:00,2016-02-24 14:35:00,Business,Whitebridge,Preston,1.5,,5.0,2016,2,24,02-2016,Wednesday,Tarde,2421.0,No,Cary
2016-02-24 15:19:00,2016-02-24 15:25:00,Business,Preston,Whitebridge,1.7,Errand/Supplies,6.0,2016,2,24,02-2016,Wednesday,Tarde,44.0,No,Preston
2016-02-25 16:27:00,2016-02-25 16:35:00,Business,Whitebridge,Heritage Pines,3.1,Errand/Supplies,8.0,2016,2,25,02-2016,Thursday,Tarde,1502.0,No,Whitebridge
2016-02-25 16:47:00,2016-02-25 17:02:00,Business,Heritage Pines,Whitebridge,3.2,Errand/Supplies,15.0,2016,2,25,02-2016,Thursday,Tarde,12.0,Sí,Heritage Pines
2016-02-25 17:16:00,2016-02-25 17:36:00,Business,Whitebridge,Tanglewood,6.0,Meal/Entertain,20.0,2016,2,25,02-2016,Thursday,Tarde,14.0,Sí,Whitebridge
2016-02-25 18:22:00,2016-02-25 18:39:00,Business,Tanglewood,Whitebridge,5.8,Meal/Entertain,17.0,2016,2,25,02-2016,Thursday,Noche,46.0,No,Tanglewood
2016-02-26 09:06:00,2016-02-26 09:29:00,Business,Whitebridge,Westpark Place,6.3,,23.0,2016,2,26,02-2016,Friday,Mañana,867.0,No,Whitebridge
2016-02-26 11:05:00,2016-02-26 11:11:00,Personal,Westpark Place,Whitebridge,1.7,,6.0,2016,2,26,02-2016,Friday,Mañana,96.0,No,Westpark Place
2016-02-26 11:35:00,2016-02-26 11:59:00,Business,Cary,Durham,10.6,Meeting,24.0,2016,2,26,02-2016,Friday,Mañana,24.0,No,Whitebridge
2016-02-26 13:01:00,2016-02-26 13:24:00,Business,Durham,Cary,9.9,Meeting,23.0,2016,2,26,02-2016,Friday,Tarde,62.0,No,Durham
2016-02-26 14:38:00,2016-02-26 14:46:00,Personal,Whitebridge,Westpark Place,1.9,,8.0,2016,2,26,02-2016,Friday,Tarde,74.0,No,Cary
2016-02-26 15:00:00,2016-02-26 15:18:00,Personal,Westpark Place,Hazelwood,4.2,,18.0,2016,2,26,02-2016,Friday,Tarde,14.0,Sí,Westpark Place
2016-02-26 17:01:00,2016-02-26 17:12:00,Personal,Hazelwood,Whitebridge,2.0,,11.0,2016,2,26,02-2016,Friday,Tarde,103.0,No,Hazelwood
2016-02-28 05:22:00,2016-02-28 05:38:00,Business,Whitebridge,Waverly Place,7.7,Meeting,16.0,2016,2,28,02-2016,Sunday,Mañana,2170.0,No,Whitebridge
2016-02-28 09:26:00,2016-02-28 09:42:00,Business,Waverly Place,Whitebridge,6.8,Meeting,16.0,2016,2,28,02-2016,Sunday,Mañana,228.0,No,Waverly Place
2016-02-29 11:07:00,2016-02-29 11:14:00,Personal,Whitebridge,Westpark Place,2.1,,7.0,2016,2,29,02-2016,Monday,Mañana,1525.0,No,Whitebridge
2016-02-29 11:30:00,2016-02-29 11:40:00,Business,Cary,Apex,3.8,Meeting,10.0,2016,2,29,02-2016,Monday,Mañana,16.0,No,Westpark Place
2016-02-29 12:36:00,2016-02-29 12:48:00,Business,Apex,Cary,5.6,Meeting,12.0,2016,2,29,02-2016,Monday,Tarde,56.0,No,Apex
2016-02-29 14:55:00,2016-02-29 15:03:00,Business,Whitebridge,Hazelwood,2.6,,8.0,2016,2,29,02-2016,Monday,Tarde,127.0,No,Cary
2016-02-29 16:40:00,2016-02-29 17:00:00,Business,Hazelwood,Whitebridge,6.6,Customer Visit,20.0,2016,2,29,02-2016,Monday,Tarde,97.0,No,Hazelwood
2016-03-01 18:47:00,2016-03-01 19:10:00,Business,Whitebridge,Wayne Ridge,8.0,Meal/Entertain,23.0,2016,3,1,03-2016,Tuesday,Noche,1547.0,No,Whitebridge
2016-03-01 21:27:00,2016-03-01 21:45:00,Business,Wayne Ridge,Whitebridge,8.0,Meeting,18.0,2016,3,1,03-2016,Tuesday,Noche,137.0,No,Wayne Ridge
2016-03-03 09:45:00,2016-03-03 09:52:00,Personal,Whitebridge,Westpark Place,2.2,,7.0,2016,3,3,03-2016,Thursday,Mañana,2160.0,No,Whitebridge
2016-03-03 11:04:00,2016-03-03 11:10:00,Business,Westpark Place,Whitebridge,2.3,Errand/Supplies,6.0,2016,3,3,03-2016,Thursday,Mañana,72.0,No,Westpark Place
2016-03-03 14:44:00,2016-03-03 14:58:00,Business,Whitebridge,Northwoods,5.2,Meal/Entertain,14.0,2016,3,3,03-2016,Thursday,Tarde,214.0,No,Whitebridge
2016-03-03 15:27:00,2016-03-03 15:48:00,Business,Cary,Raleigh,7.6,Customer Visit,21.0,2016,3,3,03-2016,Thursday,Tarde,29.0,No,Northwoods
2016-03-03 16:02:00,2016-03-03 16:42:00,Business,Raleigh,Cary,17.3,Meeting,40.0,2016,3,3,03-2016,Thursday,Tarde,14.0,Sí,Raleigh
2016-03-04 07:47:00,2016-03-04 08:06:00,Business,Cary,Durham,9.9,Meeting,19.0,2016,3,4,03-2016,Friday,Mañana,905.0,No,Cary
2016-03-04 09:46:00,2016-03-04 10:03:00,Business,Durham,Cary,9.9,Customer Visit,17.0,2016,3,4,03-2016,Friday,Mañana,100.0,No,Durham
2016-03-04 11:46:00,2016-03-04 12:06:00,Business,Cary,Durham,10.4,Meeting,20.0,2016,3,4,03-2016,Friday,Mañana,103.0,No,Cary
2016-03-04 13:03:00,2016-03-04 13:25:00,Business,Durham,Cary,10.9,Meeting,22.0,2016,3,4,03-2016,Friday,Tarde,57.0,No,Durham
2016-03-04 13:40:00,2016-03-04 14:09:00,Business,Cary,Raleigh,15.7,Customer Visit,29.0,2016,3,4,03-2016,Friday,Tarde,15.0,Sí,Cary
2016-03-04 15:56:00,2016-03-04 16:08:00,Business,Raleigh,Raleigh,4.9,Meal/Entertain,12.0,2016,3,4,03-2016,Friday,Tarde,107.0,No,Raleigh
2016-03-04 16:16:00,2016-03-04 16:22:00,Business,Fayetteville Street,Depot Historic District,0.8,Errand/Supplies,6.0,2016,3,4,03-2016,Friday,Tarde,8.0,No,Raleigh
2016-03-04 16:43:00,2016-03-04 17:12:00,Business,Raleigh,Cary,13.5,Meeting,29.0,2016,3,4,03-2016,Friday,Tarde,21.0,No,Depot Historic District
2016-03-04 19:02:00,2016-03-04 19:08:00,Business,Cary,Morrisville,1.9,Temporary Site,6.0,2016,3,4,03-2016,Friday,Noche,110.0,No,Cary
2016-03-04 19:16:00,2016-03-04 19:25:00,Business,Morrisville,Cary,2.0,Meal/Entertain,9.0,2016,3,4,03-2016,Friday,Noche,8.0,Sí,Morrisville
2016-03-05 11:44:00,2016-03-05 11:59:00,Business,Cary,Morrisville,6.5,Meal/Entertain,15.0,2016,3,5,03-2016,Saturday,Mañana,979.0,No,Cary
2016-03-05 12:57:00,2016-03-05 13:12:00,Personal,Weston,Weston,4.2,,15.0,2016,3,5,03-2016,Saturday,Tarde,58.0,No,Morrisville
2016-03-05 14:08:00,2016-03-05 14:18:00,Personal,Morrisville,Cary,3.5,,10.0,2016,3,5,03-2016,Saturday,Tarde,56.0,No,Weston
2016-03-05 14:39:00,2016-03-05 15:01:00,Business,Whitebridge,Wayne Ridge,7.8,Meal/Entertain,22.0,2016,3,5,03-2016,Saturday,Tarde,21.0,No,Cary
2016-03-05 16:52:00,2016-03-05 17:13:00,Business,Cary,Morrisville,7.8,Meal/Entertain,21.0,2016,3,5,03-2016,Saturday,Tarde,111.0,No,Wayne Ridge
2016-03-05 17:23:00,2016-03-05 17:34:00,Business,Morrisville,Cary,3.9,Meal/Entertain,11.0,2016,3,5,03-2016,Saturday,Tarde,10.0,Sí,Morrisville
2016-03-07 09:10:00,2016-03-07 09:20:00,Business,Whitebridge,Edgehill Farms,2.8,Errand/Supplies,10.0,2016,3,7,03-2016,Monday,Mañana,2376.0,No,Cary
2016-03-07 09:23:00,2016-03-07 09:47:00,Business,Cary,Raleigh,12.4,Customer Visit,24.0,2016,3,7,03-2016,Monday,Mañana,3.0,No,Edgehill Farms
2016-03-07 12:10:00,2016-03-07 12:26:00,Business,Fayetteville Street,Meredith Townes,5.9,Customer Visit,16.0,2016,3,7,03-2016,Monday,Tarde,143.0,No,Raleigh
2016-03-07 13:57:00,2016-03-07 14:18:00,Business,Meredith Townes,Leesville Hollow,9.4,Meeting,21.0,2016,3,7,03-2016,Monday,Tarde,91.0,No,Meredith Townes
2016-03-07 15:19:00,2016-03-07 15:45:00,Business,Raleigh,Cary,11.9,Between Offices,26.0,2016,3,7,03-2016,Monday,Tarde,61.0,No,Leesville Hollow
2016-03-08 14:38:00,2016-03-08 14:55:00,Business,Whitebridge,Waverly Place,7.2,Between Offices,17.0,2016,3,8,03-2016,Tuesday,Tarde,1373.0,No,Cary
2016-03-08 15:35:00,2016-03-08 16:00:00,Business,Waverly Place,Whitebridge,7.6,Meal/Entertain,25.0,2016,3,8,03-2016,Tuesday,Tarde,40.0,No,Waverly Place
2016-03-08 16:13:00,2016-03-08 16:25:00,Personal,Whitebridge,Whitebridge,1.6,,12.0,2016,3,8,03-2016,Tuesday,Tarde,13.0,Sí,Whitebridge
2016-03-10 03:36:00,2016-03-10 03:53:00,Business,Cary,Morrisville,8.4,Meeting,17.0,2016,3,10,03-2016,Thursday,Madrugada,2111.0,No,Whitebridge
2016-03-10 10:08:00,2016-03-10 10:37:00,Business,East Austin,West University,12.8,Meeting,29.0,2016,3,10,03-2016,Thursday,Mañana,375.0,No,Morrisville
2016-03-10 14:39:00,2016-03-10 14:55:00,Business,West University,South Congress,2.3,,16.0,2016,3,10,03-2016,Thursday,Tarde,242.0,No,West University
2016-03-10 16:18:00,2016-03-10 16:28:00,Business,South Congress,Arts District,1.6,,10.0,2016,3,10,03-2016,Thursday,Tarde,83.0,No,South Congress
2016-03-11 09:47:00,2016-03-11 09:59:00,Business,The Drag,Congress Ave District,2.0,Meal/Entertain,12.0,2016,3,11,03-2016,Friday,Mañana,1039.0,No,Arts District
2016-03-11 10:29:00,2016-03-11 10:36:00,Business,Congress Ave District,Downtown,0.8,,7.0,2016,3,11,03-2016,Friday,Mañana,30.0,Sí,Congress Ave District
2016-03-11 11:57:00,2016-03-11 12:04:00,Business,Downtown,Red River District,1.2,,7.0,2016,3,11,03-2016,Friday,Mañana,81.0,No,Downtown
2016-03-11 13:43:00,2016-03-11 13:51:00,Business,Red River District,Downtown,1.0,,8.0,2016,3,11,03-2016,Friday,Tarde,99.0,No,Red River District
2016-03-11 19:21:00,2016-03-11 19:35:00,Business,South Congress,The Drag,2.1,,14.0,2016,3,11,03-2016,Friday,Noche,330.0,No,Downtown
2016-03-12 09:13:00,2016-03-12 09:22:00,Business,The Drag,South Congress,2.2,,9.0,2016,3,12,03-2016,Saturday,Mañana,818.0,No,The Drag
2016-03-12 18:27:00,2016-03-12 18:37:00,Personal,South Congress,The Drag,1.9,,10.0,2016,3,12,03-2016,Saturday,Noche,545.0,No,South Congress
2016-03-13 09:07:00,2016-03-13 09:37:00,Business,The Drag,Convention Center District,5.7,Meal/Entertain,30.0,2016,3,13,03-2016,Sunday,Mañana,870.0,No,The Drag
2016-03-13 18:23:00,2016-03-13 18:43:00,Business,South Congress,North Austin,8.4,Meal/Entertain,20.0,2016,3,13,03-2016,Sunday,Noche,526.0,No,Convention Center District
2016-03-13 20:07:00,2016-03-13 20:28:00,Business,Georgian Acres,The Drag,6.2,Meal/Entertain,21.0,2016,3,13,03-2016,Sunday,Noche,84.0,No,North Austin
2016-03-13 20:39:00,2016-03-13 20:58:00,Business,The Drag,North Austin,10.5,Meal/Entertain,19.0,2016,3,13,03-2016,Sunday,Noche,11.0,Sí,The Drag
2016-03-13 21:11:00,2016-03-13 21:23:00,Business,North Austin,Coxville,7.2,Meal/Entertain,12.0,2016,3,13,03-2016,Sunday,Noche,13.0,Sí,North Austin
2016-03-13 22:19:00,2016-03-13 22:39:00,Business,Coxville,The Drag,12.5,,20.0,2016,3,13,03-2016,Sunday,Noche,56.0,No,Coxville
2016-03-14 08:34:00,2016-03-14 08:49:00,Business,The Drag,South Congress,2.0,Errand/Supplies,15.0,2016,3,14,03-2016,Monday,Mañana,595.0,No,The Drag
2016-03-14 18:39:00,2016-03-14 18:55:00,Business,South Congress,The Drag,2.7,,16.0,2016,3,14,03-2016,Monday,Noche,590.0,No,South Congress
2016-03-15 08:45:00,2016-03-15 08:57:00,Business,The Drag,Convention Center District,2.0,Meal/Entertain,12.0,2016,3,15,03-2016,Tuesday,Mañana,830.0,No,The Drag
2016-03-15 20:48:00,2016-03-15 21:01:00,Business,Downtown,The Drag,2.8,Meal/Entertain,13.0,2016,3,15,03-2016,Tuesday,Noche,711.0,No,Convention Center District
2016-03-16 11:34:00,2016-03-16 11:45:00,Business,The Drag,Congress Ave District,1.7,Meal/Entertain,11.0,2016,3,16,03-2016,Wednesday,Mañana,873.0,No,The Drag
2016-03-16 14:44:00,2016-03-16 14:55:00,Business,Convention Center District,West University,2.0,,11.0,2016,3,16,03-2016,Wednesday,Tarde,179.0,No,Congress Ave District
2016-03-16 18:43:00,2016-03-16 18:56:00,Business,West University,Congress Ave District,2.1,Meal/Entertain,13.0,2016,3,16,03-2016,Wednesday,Noche,228.0,No,West University
2016-03-17 00:33:00,2016-03-17 00:44:00,Personal,Downtown,The Drag,1.7,,11.0,2016,3,17,03-2016,Thursday,Madrugada,337.0,No,Congress Ave District
2016-03-17 12:52:00,2016-03-17 15:11:00,Business,Austin,Katy,136.0,Customer Visit,139.0,2016,3,17,03-2016,Thursday,Tarde,728.0,No,The Drag
2016-03-17 15:16:00,2016-03-17 15:58:00,Business,Katy,Houston,30.2,Meeting,42.0,2016,3,17,03-2016,Thursday,Tarde,5.0,Sí,Katy
2016-03-17 17:20:00,2016-03-17 18:02:00,Business,Midtown,Alief,15.5,Meal/Entertain,42.0,2016,3,17,03-2016,Thursday,Tarde,82.0,No,Houston
2016-03-17 18:47:00,2016-03-17 19:09:00,Personal,Houston,Houston,4.9,,22.0,2016,3,17,03-2016,Thursday,Noche,45.0,No,Alief
2016-03-17 20:57:00,2016-03-17 21:28:00,Personal,Houston,Houston,12.6,,31.0,2016,3,17,03-2016,Thursday,Noche,108.0,No,Houston
2016-03-17 21:48:00,2016-03-17 22:04:00,Personal,Sharpstown,Midtown,10.4,,16.0,2016,3,17,03-2016,Thursday,Noche,20.0,No,Houston
2016-03-18 07:15:00,2016-03-18 07:21:00,Business,Midtown,Midtown,1.1,Meal/Entertain,6.0,2016,3,18,03-2016,Friday,Mañana,551.0,No,Midtown
2016-03-18 08:35:00,2016-03-18 08:43:00,Business,Midtown,Midtown,1.1,Meal/Entertain,8.0,2016,3,18,03-2016,Friday,Mañana,74.0,No,Midtown
2016-03-18 18:24:00,2016-03-18 19:08:00,Business,Midtown,Sharpstown,13.2,Meeting,44.0,2016,3,18,03-2016,Friday,Noche,581.0,No,Midtown
2016-03-18 19:23:00,2016-03-18 19:29:00,Business,Sharpstown,Sharpstown,1.0,Errand/Supplies,6.0,2016,3,18,03-2016,Friday,Noche,15.0,Sí,Sharpstown
2016-03-18 21:01:00,2016-03-18 21:15:00,Business,Sharpstown,Midtown,9.2,Customer Visit,14.0,2016,3,18,03-2016,Friday,Noche,92.0,No,Sharpstown
2016-03-19 09:10:00,2016-03-19 09:25:00,Business,Midtown,Sharpstown,9.4,Meal/Entertain,15.0,2016,3,19,03-2016,Saturday,Mañana,715.0,No,Midtown
2016-03-19 12:50:00,2016-03-19 13:13:00,Business,Houston,Sugar Land,12.0,Customer Visit,23.0,2016,3,19,03-2016,Saturday,Tarde,205.0,No,Sharpstown
2016-03-19 14:01:00,2016-03-19 14:57:00,Business,Sugar Land,Houston,35.1,Customer Visit,56.0,2016,3,19,03-2016,Saturday,Tarde,48.0,No,Sugar Land
2016-03-19 15:34:00,2016-03-19 16:38:00,Business,Houston,Galveston,36.5,Meal/Entertain,64.0,2016,3,19,03-2016,Saturday,Tarde,37.0,No,Houston
2016-03-19 17:17:00,2016-03-19 17:32:00,Business,Galveston,Port Bolivar,3.1,Meal/Entertain,15.0,2016,3,19,03-2016,Saturday,Tarde,39.0,No,Galveston
2016-03-19 17:37:00,2016-03-19 17:47:00,Business,Port Bolivar,Port Bolivar,2.1,Errand/Supplies,10.0,2016,3,19,03-2016,Saturday,Tarde,5.0,Sí,Port Bolivar
2016-03-19 17:52:00,2016-03-19 18:00:00,Business,Port Bolivar,Port Bolivar,1.2,,8.0,2016,3,19,03-2016,Saturday,Tarde,5.0,Sí,Port Bolivar
2016-03-19 18:53:00,2016-03-19 19:29:00,Business,Port Bolivar,Galveston,7.5,Meeting,36.0,2016,3,19,03-2016,Saturday,Noche,53.0,No,Port Bolivar
2016-03-19 19:33:00,2016-03-19 20:39:00,Business,Galveston,Houston,57.0,Customer Visit,66.0,2016,3,19,03-2016,Saturday,Noche,4.0,Sí,Galveston
2016-03-20 07:37:00,2016-03-20 07:48:00,Business,Midtown,Washington Avenue,5.9,Meeting,11.0,2016,3,20,03-2016,Sunday,Mañana,658.0,No,Houston
2016-03-20 11:42:00,2016-03-20 11:56:00,Business,Washington Avenue,Midtown,6.2,Meeting,14.0,2016,3,20,03-2016,Sunday,Mañana,234.0,No,Washington Avenue
2016-03-20 17:08:00,2016-03-20 17:34:00,Business,Midtown,Sharpstown,10.4,,26.0,2016,3,20,03-2016,Sunday,Tarde,312.0,No,Midtown
2016-03-20 18:34:00,2016-03-20 18:40:00,Personal,Sharpstown,Briar Meadow,1.2,,6.0,2016,3,20,03-2016,Sunday,Noche,60.0,No,Sharpstown
2016-03-20 18:45:00,2016-03-20 19:06:00,Business,Briar Meadow,Midtown,9.6,Customer Visit,21.0,2016,3,20,03-2016,Sunday,Noche,5.0,Sí,Briar Meadow
2016-03-21 10:21:00,2016-03-21 10:26:00,Personal,Midtown,Downtown,1.0,,5.0,2016,3,21,03-2016,Monday,Mañana,915.0,No,Midtown
2016-03-21 16:05:00,2016-03-21 16:13:00,Business,Downtown,Midtown,0.9,Meal/Entertain,8.0,2016,3,21,03-2016,Monday,Tarde,339.0,No,Downtown
2016-03-21 18:59:00,2016-03-21 19:15:00,Business,Midtown,Sharpstown,8.8,,16.0,2016,3,21,03-2016,Monday,Noche,166.0,No,Midtown
2016-03-21 20:18:00,2016-03-21 20:55:00,Business,Sharpstown,Midtown,25.6,Meal/Entertain,37.0,2016,3,21,03-2016,Monday,Noche,63.0,No,Sharpstown
2016-03-22 06:17:00,2016-03-22 06:43:00,Business,Midtown,Greater Greenspoint,23.0,Meal/Entertain,26.0,2016,3,22,03-2016,Tuesday,Mañana,562.0,No,Midtown
2016-03-22 12:06:00,2016-03-22 12:24:00,Personal,Morrisville,Cary,8.1,,18.0,2016,3,22,03-2016,Tuesday,Tarde,323.0,No,Greater Greenspoint
2016-03-22 19:12:00,2016-03-22 19:25:00,Personal,Whitebridge,Whitebridge,1.4,,13.0,2016,3,22,03-2016,Tuesday,Noche,408.0,No,Cary
2016-03-23 14:37:00,2016-03-23 14:42:00,Personal,Whitebridge,Preston,1.7,,5.0,2016,3,23,03-2016,Wednesday,Tarde,1152.0,No,Whitebridge
2016-03-23 14:53:00,2016-03-23 14:59:00,Personal,Preston,Whitebridge,1.6,,6.0,2016,3,23,03-2016,Wednesday,Tarde,11.0,Sí,Preston
2016-03-24 19:47:00,2016-03-24 19:54:00,Personal,Whitebridge,Westpark Place,2.0,,7.0,2016,3,24,03-2016,Thursday,Noche,1728.0,No,Whitebridge
2016-03-24 20:34:00,2016-03-24 20:40:00,Business,Westpark Place,Whitebridge,2.2,,6.0,2016,3,24,03-2016,Thursday,Noche,40.0,No,Westpark Place
2016-03-25 13:24:00,2016-03-25 16:22:00,Business,Cary,Latta,144.0,Customer Visit,178.0,2016,3,25,03-2016,Friday,Tarde,1004.0,No,Whitebridge
2016-03-25 16:52:00,2016-03-25 22:22:00,Business,Latta,Jacksonville,310.3,Customer Visit,330.0,2016,3,25,03-2016,Friday,Tarde,30.0,Sí,Latta
2016-03-25 22:54:00,2016-03-26 01:39:00,Business,Jacksonville,Kissimmee,201.0,Meeting,165.0,2016,3,25,03-2016,Friday,Noche,32.0,No,Jacksonville
2016-03-26 14:05:00,2016-03-26 14:29:00,Personal,Couples Glen,Isles Of Buena Vista,6.7,,24.0,2016,3,26,03-2016,Saturday,Tarde,746.0,No,Kissimmee
2016-03-26 15:19:00,2016-03-26 15:49:00,Personal,Kissimmee,Orlando,8.8,,30.0,2016,3,26,03-2016,Saturday,Tarde,50.0,No,Isles Of Buena Vista
2016-03-26 16:26:00,2016-03-26 16:30:00,Personal,Lake Reams,Lake Reams,1.2,,4.0,2016,3,26,03-2016,Saturday,Tarde,37.0,No,Orlando
2016-03-27 00:31:00,2016-03-27 00:40:00,Business,Lake Reams,Lake Reams,2.1,Errand/Supplies,9.0,2016,3,27,03-2016,Sunday,Madrugada,481.0,No,Lake Reams
2016-03-27 01:11:00,2016-03-27 01:23:00,Business,Orlando,Kissimmee,6.6,Meal/Entertain,12.0,2016,3,27,03-2016,Sunday,Madrugada,31.0,No,Lake Reams
2016-03-27 15:31:00,2016-03-27 15:56:00,Business,Kissimmee,Orlando,6.1,Customer Visit,25.0,2016,3,27,03-2016,Sunday,Tarde,848.0,No,Kissimmee
2016-03-27 21:26:00,2016-03-27 21:41:00,Personal,Orlando,Orlando,6.9,,15.0,2016,3,27,03-2016,Sunday,Noche,330.0,No,Orlando
2016-03-27 23:04:00,2016-03-27 23:18:00,Personal,Orlando,Kissimmee,7.3,,14.0,2016,3,27,03-2016,Sunday,Madrugada,83.0,No,Orlando
2016-03-28 12:29:00,2016-03-28 12:42:00,Personal,Kissimmee,Orlando,3.6,,13.0,2016,3,28,03-2016,Monday,Tarde,791.0,No,Kissimmee
2016-03-28 19:30:00,2016-03-28 20:23:00,Personal,Couples Glen,Vista East,27.2,,53.0,2016,3,28,03-2016,Monday,Noche,408.0,No,Orlando
2016-03-28 22:55:00,2016-03-28 23:26:00,Personal,Orlando,Kissimmee,25.7,,31.0,2016,3,28,03-2016,Monday,Noche,152.0,No,Vista East
2016-03-29 15:27:00,2016-03-29 16:11:00,Personal,Kissimmee,Orlando,13.6,,44.0,2016,3,29,03-2016,Tuesday,Tarde,961.0,No,Kissimmee
2016-03-29 18:20:00,2016-03-29 18:39:00,Personal,Sand Lake Commons,Sky Lake,6.2,,19.0,2016,3,29,03-2016,Tuesday,Noche,129.0,No,Orlando
2016-03-29 20:29:00,2016-03-29 20:44:00,Personal,Sky Lake,Sand Lake Commons,6.0,,15.0,2016,3,29,03-2016,Tuesday,Noche,110.0,No,Sky Lake
2016-03-29 23:04:00,2016-03-29 23:21:00,Personal,Orlando,Kissimmee,13.8,,17.0,2016,3,29,03-2016,Tuesday,Madrugada,140.0,No,Sand Lake Commons
2016-03-30 22:05:00,2016-03-30 22:55:00,Business,Orlando,Kissimmee,28.8,Meal/Entertain,50.0,2016,3,30,03-2016,Wednesday,Noche,1364.0,No,Kissimmee
2016-03-31 12:47:00,2016-03-31 13:22:00,Business,Kissimmee,Orlando,16.1,Temporary Site,35.0,2016,3,31,03-2016,Thursday,Tarde,832.0,No,Kissimmee
2016-03-31 14:37:00,2016-03-31 15:09:00,Business,Orlando,Kissimmee,16.4,Meal/Entertain,32.0,2016,3,31,03-2016,Thursday,Tarde,75.0,No,Orlando
2016-04-01 13:43:00,2016-04-01 14:01:00,Business,Kissimmee,Kissimmee,11.0,Meeting,18.0,2016,4,1,04-2016,Friday,Tarde,1354.0,No,Kissimmee
2016-04-01 14:36:00,2016-04-01 15:24:00,Business,Kissimmee,Orlando,15.5,Customer Visit,48.0,2016,4,1,04-2016,Friday,Tarde,35.0,No,Kissimmee
2016-04-01 16:01:00,2016-04-01 16:49:00,Business,Orlando,Kissimmee,20.3,Meeting,48.0,2016,4,1,04-2016,Friday,Tarde,37.0,No,Orlando
2016-04-01 16:52:00,2016-04-01 16:57:00,Personal,Kissimmee,Kissimmee,0.7,,5.0,2016,4,1,04-2016,Friday,Tarde,3.0,Sí,Kissimmee
2016-04-02 08:48:00,2016-04-02 09:04:00,Personal,Kissimmee,Kissimmee,5.5,,16.0,2016,4,2,04-2016,Saturday,Mañana,951.0,No,Kissimmee
2016-04-02 11:01:00,2016-04-02 11:16:00,Personal,Kissimmee,Kissimmee,5.1,,15.0,2016,4,2,04-2016,Saturday,Mañana,117.0,No,Kissimmee
2016-04-02 12:21:00,2016-04-02 14:47:00,Business,Kissimmee,Daytona Beach,77.3,Customer Visit,146.0,2016,4,2,04-2016,Saturday,Tarde,65.0,No,Kissimmee
2016-04-02 16:57:00,2016-04-02 18:09:00,Business,Daytona Beach,Jacksonville,80.5,Customer Visit,72.0,2016,4,2,04-2016,Saturday,Tarde,130.0,No,Daytona Beach
2016-04-02 19:38:00,2016-04-02 22:36:00,Business,Jacksonville,Ridgeland,174.2,Customer Visit,178.0,2016,4,2,04-2016,Saturday,Noche,89.0,No,Jacksonville
2016-04-02 23:11:00,2016-04-03 01:34:00,Business,Ridgeland,Florence,144.0,Meeting,143.0,2016,4,2,04-2016,Saturday,Madrugada,35.0,No,Ridgeland
2016-04-03 02:00:00,2016-04-03 04:16:00,Business,Florence,Cary,159.3,Meeting,136.0,2016,4,3,04-2016,Sunday,Madrugada,26.0,Sí,Florence
2016-04-05 21:39:00,2016-04-05 21:55:00,Business,Whitebridge,Wayne Ridge,7.9,Meal/Entertain,16.0,2016,4,5,04-2016,Tuesday,Noche,3923.0,No,Cary
2016-04-06 00:19:00,2016-04-06 00:39:00,Business,Wayne Ridge,Whitebridge,8.0,Meal/Entertain,20.0,2016,4,6,04-2016,Wednesday,Madrugada,144.0,No,Wayne Ridge
2016-04-07 18:20:00,2016-04-07 18:39:00,Business,Cary,Morrisville,6.1,Meal/Entertain,19.0,2016,4,7,04-2016,Thursday,Noche,2501.0,No,Whitebridge
2016-04-07 19:45:00,2016-04-07 20:00:00,Business,Morrisville,Cary,6.1,Errand/Supplies,15.0,2016,4,7,04-2016,Thursday,Noche,66.0,No,Morrisville
2016-04-08 12:30:00,2016-04-08 12:48:00,Business,Cary,Durham,10.5,Meeting,18.0,2016,4,8,04-2016,Friday,Tarde,990.0,No,Cary
2016-04-08 13:34:00,2016-04-08 13:51:00,Business,Durham,Cary,8.7,Meal/Entertain,17.0,2016,4,8,04-2016,Friday,Tarde,46.0,No,Durham
2016-04-08 13:55:00,2016-04-08 14:03:00,Business,Westpark Place,Whitebridge,1.8,Errand/Supplies,8.0,2016,4,8,04-2016,Friday,Tarde,4.0,No,Cary
2016-04-08 14:43:00,2016-04-08 15:20:00,Business,Cary,Raleigh,19.1,Meeting,37.0,2016,4,8,04-2016,Friday,Tarde,40.0,No,Whitebridge
2016-04-08 16:05:00,2016-04-08 16:47:00,Business,Raleigh,Cary,18.6,Meeting,42.0,2016,4,8,04-2016,Friday,Tarde,45.0,No,Raleigh
2016-04-12 09:15:00,2016-04-12 09:26:00,Business,Whitebridge,Edgehill Farms,2.8,Errand/Supplies,11.0,2016,4,12,04-2016,Tuesday,Mañana,5308.0,No,Cary
2016-04-12 09:34:00,2016-04-12 09:53:00,Business,Cary,Raleigh,8.9,Meeting,19.0,2016,4,12,04-2016,Tuesday,Mañana,8.0,No,Edgehill Farms
